출발구,목적구,trip_count,fare_sum,fare_count,distance_m_sum,distance_count,request_to_dispatch_min_sum,request_to_dispatch_count,scheduled_to_pickup_min_sum,scheduled_to_pickup_count,ride_min_sum,ride_min_count,avg_fare,avg_distance_m,avg_distance_km,avg_request_to_dispatch_min,avg_scheduled_to_pickup_min,avg_ride_min
성동구,부천시오정구,11,47300,11,329458,11,288.2867,11,467.29678333333334,11,798.7794333333334,11,4300.0,29950.727272727272,29.95072727272727,26.207881818181818,42.48152575757576,72.61631212121212
성동구,부천시원미구,84,372500,84,2694191,84,4871.515316666667,84,3997.2125666666666,84,5975.271933333333,84,4434.523809523809,32073.70238095238,32.07370238095238,57.99422996031746,47.58586388888889,71.13418968253968
성동구,부평구,84,384500,84,2874953,84,120721.81928333333,84,1594.5492333333334,84,8043.65265,84,4577.380952380952,34225.630952380954,34.22563095238095,1437.1645152777778,18.98272896825397,95.75776964285714
성동구,서구,6,30900,6,254160,6,7685.8669,6,193.5455,6,481.40565,6,5150.0,42360.0,42.36,1280.9778166666667,32.257583333333336,80.234275
성동구,서대문구,453,1447000,453,6740586,453,28466.891283333334,453,17537.294566666667,453,18465.491066666666,453,3194.260485651214,14879.880794701987,14.879880794701986,62.84081961000736,38.71367454010302,40.762673436350255
성동구,서초구,753,2209000,753,8191564,753,60970.74516666667,753,36985.1584,753,27963.928333333333,753,2933.5989375830013,10878.571049136786,10.878571049136786,80.97044510845507,49.117076228419656,37.13669101372289
성동구,성남시분당구,119,453200,119,2756175,119,6170.832466666667,119,6467.713716666667,119,5085.194933333333,119,3808.4033613445376,23161.134453781513,23.161134453781514,51.8557350140056,54.35053543417367,42.732730532212884
성동구,성남시수정구,50,184300,50,1066083,50,850.2456666666667,50,1888.1499833333332,50,2122.6924,50,3686.0,21321.66,21.32166,17.004913333333334,37.762999666666666,42.453848
성동구,성남시중원구,18,67300,18,399709,18,362.0976333333333,18,697.6416833333333,18,779.8783833333333,18,3738.8888888888887,22206.055555555555,22.206055555555555,20.116535185185185,38.757871296296294,43.326576851851854
성동구,성동구,7539,11529700,7539,20086252,7539,610319.5874333333,7539,300659.75121666666,7539,93375.07186666667,7539,1529.3407613741877,2664.3125082902243,2.6643125082902244,80.95497909979218,39.88058777247203,12.385604439138701
성동구,성북구,1194,2267500,1194,7049748,1194,41517.94843333333,1194,48648.712133333334,1194,28056.555283333335,1194,1899.0787269681741,5904.311557788945,5.904311557788945,34.77215111669458,40.74431501954216,23.497952498604132
성동구,송파구,1048,3198500,1048,13604923,1048,40173.436499999996,1048,46896.2768,1048,37540.995233333335,1048,3052.0038167938933,12981.79675572519,12.98179675572519,38.333431774809156,44.74835572519084,35.82156033715013
성동구,수원시영통구,1,5000,1,39329,1,2063.2332833333335,1,42.81105,1,56.595666666666666,1,5000.0,39329.0,39.329,2063.2332833333335,42.81105,56.595666666666666
성동구,수원시팔달구,3,15200,3,124744,3,5494.27205,3,196.56943333333334,3,227.05001666666664,3,5066.666666666667,41581.333333333336,41.58133333333333,1831.4240166666666,65.52314444444444,75.68333888888888
성동구,시흥시,2,10500,2,88020,2,3184.314283333333,2,46.2716,2,168.65606666666667,2,5250.0,44010.0,44.01,1592.1571416666666,23.1358,84.32803333333334
성동구,안양시동안구,18,73800,18,490607,18,421.2654166666667,18,882.446,18,1420.91815,18,4100.0,27255.944444444445,27.255944444444445,23.40363425925926,49.02477777777778,78.93989722222221
성동구,안양시만안구,22,97400,22,701352,22,11398.136883333333,22,897.0029,22,1729.5166333333334,22,4427.272727272727,31879.636363636364,31.879636363636365,518.097131060606,40.77285909090909,78.61439242424242
성동구,양주시,130,633500,130,4988127,130,3343.63285,130,5973.179783333333,130,9011.327216666667,130,4873.076923076923,38370.20769230769,38.37020769230769,25.720252692307692,45.947536794871795,69.31790166666667
성동구,양천구,286,1103600,286,6827015,286,6595.9000166666665,286,10666.516016666666,286,15551.545516666667,286,3858.7412587412587,23870.68181818182,23.87068181818182,23.06258747086247,37.29551054778555,54.376033275058276
성동구,양평군,1,6100,1,55856,1,2030.68105,1,5.649383333333334,1,92.19416666666666,1,6100.0,55856.0,55.856,2030.68105,5.649383333333334,92.19416666666666
성동구,여주군,1,8900,1,95264,1,1805.42695,1,22.555999999999997,1,85.74705,1,8900.0,95264.0,95.264,1805.42695,22.555999999999997,85.74705
성동구,연수구,1,5400,1,46888,1,41.223616666666665,1,58.29516666666667,1,166.32833333333335,1,5400.0,46888.0,46.888,41.223616666666665,58.29516666666667,166.32833333333335
성동구,영등포구,376,1295500,376,6800810,376,22362.809766666665,376,14353.01575,376,18325.422783333335,376,3445.478723404255,18087.260638297874,18.087260638297874,59.47555789007092,38.17291422872341,48.73782655141844
성동구,용산구,802,1772800,802,5679746,802,51517.9977,802,37851.67498333333,802,21077.772616666665,802,2210.4738154613465,7081.977556109726,7.081977556109726,64.23690486284289,47.19660222360764,26.281511990856192
성동구,용인시기흥구,5,24200,5,189045,5,4555.09415,5,145.773,5,293.9343333333333,5,4840.0,37809.0,37.809,911.01883,29.1546,58.78686666666666
성동구,용인시수지구,7,32700,7,248274,7,12232.881116666667,7,124.20426666666667,7,389.6787166666667,7,4671.428571428572,35467.71428571428,35.46771428571428,1747.5544452380952,17.743466666666666,55.66838809523809
성동구,용인시처인구,2,13000,2,122776,2,3251.382216666667,2,70.35661666666667,2,178.12761666666665,2,6500.0,61388.0,61.388,1625.6911083333334,35.178308333333334,89.06380833333333
성동구,은평구,771,2735200,771,14892523,771,58558.52906666667,771,40352.02091666667,771,39090.90633333333,771,3547.6005188067443,19315.853437094684,19.315853437094685,75.95139956766106,52.33725151318634,50.70156463467358
성동구,의왕시,8,34200,8,247481,8,12873.824216666668,8,235.5195,8,663.9259333333333,8,4275.0,30935.125,30.935125,1609.2280270833335,29.4399375,82.99074166666666
성동구,의정부시,103,419300,103,2772928,103,2450.0289333333335,103,4560.156466666667,103,5705.854083333334,103,4070.873786407767,26921.631067961163,26.92163106796116,23.78668867313916,44.27336375404531,55.39664158576052
성동구,이천시,13,81700,13,763988,13,22969.139483333332,13,365.659,13,905.2505,13,6284.615384615385,58768.307692307695,58.768307692307694,1766.8568833333334,28.127615384615385,69.63465384615384
성동구,종로구,1232,2151700,1232,6614580,1232,124230.1069,1232,48391.78423333333,1232,29349.599866666667,1232,1746.5097402597403,5368.977272727273,5.368977272727273,100.83612573051948,39.27904564393939,23.822727164502165
성동구,중구,1528,2505000,1528,6281999,1528,89656.37348333333,1528,64056.477183333336,1528,27321.695816666666,1528,1639.3979057591623,4111.255890052356,4.111255890052356,58.675637096422335,41.9217782613438,17.88069097949389
성동구,중랑구,1723,4285700,1723,14598732,1723,41994.668783333334,1723,56948.45675,1723,52001.2454,1723,2487.3476494486363,8472.856645385955,8.472856645385955,24.37299407041981,33.0519191816599,30.180641555426583
성동구,파주시,21,113900,21,966545,21,35790.6494,21,522.45,21,1434.2699666666667,21,5423.809523809524,46025.95238095238,46.02595238095238,1704.3166380952382,24.87857142857143,68.29856984126984
성동구,평택시,3,21100,3,206392,3,5066.66755,3,180.39155,3,285.7936666666667,3,7033.333333333333,68797.33333333333,68.79733333333333,1688.8891833333334,60.130516666666665,95.26455555555556
성동구,포천시,2,13300,2,127948,2,3730.7257833333333,2,66.145,2,153.54649999999998,2,6650.0,63974.0,63.974,1865.3628916666667,33.0725,76.77324999999999
성동구,하남시,165,564100,165,2915905,165,6159.356716666666,165,8484.828283333334,165,7631.905816666666,165,3418.787878787879,17672.151515151516,17.672151515151516,37.32943464646464,51.42320171717172,46.25397464646464
성동구,화성시,6,35400,6,318395,6,9264.639566666667,6,127.47578333333334,6,556.1683833333334,6,5900.0,53065.833333333336,53.06583333333334,1544.1065944444445,21.24596388888889,92.69473055555557
성북구,가평군,1,7100,1,69662,1,1549.8946666666666,1,24.587333333333333,1,83.15245,1,7100.0,69662.0,69.662,1549.8946666666666,24.587333333333333,83.15245
성북구,강남구,797,2684000,797,12746554,797,114578.70963333333,797,32031.8776,797,36121.609233333336,797,3367.62860727729,15993.16687578419,15.99316687578419,143.76249640317857,40.190561606022584,45.32196892513593
성북구,강동구,648,2315500,648,11485275,648,39884.71161666667,648,27389.7333,648,31951.7775,648,3573.3024691358023,17724.189814814814,17.724189814814814,61.550480889917694,42.26810694444445,49.30829861111111
성북구,강북구,5640,9368700,5640,24735650,5640,831986.9224,5640,212560.06955000001,5640,103769.10105,5640,1661.1170212765958,4385.75354609929,4.3857535460992905,147.51541177304966,37.68795559397164,18.398776781914894
성북구,강서구,452,1729300,452,10553664,452,42367.39173333333,452,22066.589433333334,452,22093.579416666667,452,3825.8849557522126,23348.814159292036,23.348814159292036,93.73316755162242,48.81988812684366,48.87960047935103
성북구,계양구,1,5000,1,39041,1,3.5707166666666668,1,16.0145,1,48.92528333333333,1,5000.0,39041.0,39.041,3.5707166666666668,16.0145,48.92528333333333
성북구,고양시덕양구,115,419300,115,2375500,115,5477.044383333334,115,4592.7079,115,5954.711933333333,115,3646.086956521739,20656.521739130436,20.656521739130437,47.62647289855073,39.93659043478261,51.78010376811594
성북구,고양시일산동구,97,414000,97,2886133,97,7608.95495,97,4614.264716666667,97,6130.2824,97,4268.041237113402,29753.94845360825,29.75394845360825,78.44283453608247,47.569739347079036,63.19878762886598
성북구,고양시일산서구,28,136900,28,1080802,28,4013.3351333333335,28,999.0294166666666,28,1841.0976833333334,28,4889.285714285715,38600.07142857143,38.600071428571425,143.33339761904762,35.67962202380952,65.75348869047619
성북구,과천시,13,51300,13,326791,13,2831.5482999999995,13,478.01413333333335,13,965.61075,13,3946.153846153846,25137.76923076923,25.13776923076923,217.81140769230765,36.77031794871795,74.27775
성북구,관악구,138,495700,138,2763742,138,2915.52315,138,6077.0297,138,8910.623133333333,138,3592.0289855072465,20027.115942028984,20.027115942028985,21.126979347826087,44.036447101449276,64.56973285024154
성북구,광명시,45,194500,45,1365500,45,738.4342,45,1531.4892,45,3146.79775,45,4322.222222222223,30344.444444444445,30.344444444444445,16.40964888888889,34.03309333333333,69.92883888888889
성북구,광주시,1,5000,1,39654,1,11.945333333333334,1,25.948666666666668,1,89.65421666666666,1,5000.0,39654.0,39.654,11.945333333333334,25.948666666666668,89.65421666666666
성북구,광진구,674,1967000,674,7233928,674,171960.97713333333,674,39320.73353333333,674,27875.133783333335,674,2918.3976261127596,10732.830860534124,10.732830860534124,255.1349809099901,58.339367260138474,41.35776525717112
성북구,구로구,138,545100,138,3472165,138,4711.938533333333,138,7140.7582,138,9858.359033333334,138,3950.0,25160.615942028984,25.160615942028983,34.144482125603865,51.74462463768116,71.4373842995169
성북구,구리시,66,205000,66,899014,66,3179.988316666667,66,2740.1286666666665,66,2504.6062666666667,66,3106.060606060606,13621.424242424242,13.621424242424242,48.18164116161616,41.51710101010101,37.9485797979798
성북구,금천구,41,169800,41,1139213,41,5164.992233333333,41,1840.1864,41,2775.3014166666667,41,4141.463414634146,27785.682926829268,27.785682926829267,125.97542032520326,44.88259512195122,67.69027845528456
성북구,김포시,84,500200,84,4516351,84,1182.9766333333334,84,2972.8120166666668,84,6966.3656,84,5954.761904761905,53766.083333333336,53.766083333333334,14.08305515873016,35.39061924603175,82.93292380952381
성북구,남동구,4,20800,4,172945,4,6521.535,4,101.80181666666667,4,309.81725,4,5200.0,43236.25,43.23625,1630.38375,25.450454166666667,77.4543125
성북구,남양주시,262,1022500,262,6468261,262,11083.167466666668,262,11798.864266666667,262,14649.946683333334,262,3902.671755725191,24688.019083969466,24.688019083969465,42.302165903307895,45.03383307888041,55.91582703562341
성북구,노원구,7014,14246200,7014,44750026,7014,1354229.90025,7014,266593.26876666665,7014,175044.71483333333,7014,2031.1092101511263,6380.100655831195,6.380100655831194,193.0752637938409,38.00873521053131,24.9564748835662
성북구,도봉구,2180,5094300,2180,17147092,2180,74560.90585,2180,89133.56531666667,2180,68189.64656666666,2180,2336.8348623853212,7865.638532110092,7.865638532110092,34.20225038990826,40.88695656727829,31.279654388379203
성북구,동대문구,2860,4931600,2860,12887848,2860,164183.57165,2860,103828.49636666667,2860,54458.46946666667,2860,1724.3356643356644,4506.240559440559,4.506240559440559,57.406843234265736,36.30367005827506,19.04142289044289
성북구,동두천시,2,10300,2,84305,2,4111.885066666667,2,77.85671666666667,2,188.37423333333334,2,5150.0,42152.5,42.1525,2055.9425333333334,38.928358333333335,94.18711666666667
성북구,동작구,256,897600,256,4844418,256,30195.552900000002,256,10805.505883333333,256,12991.38845,256,3506.25,18923.5078125,18.9235078125,117.95137851562501,42.20900735677083,50.7476111328125
성북구,마포구,568,1814900,568,8281943,568,38079.89525,568,22414.595466666666,568,22238.927216666667,568,3195.2464788732395,14580.885563380281,14.580885563380281,67.04206910211268,39.462315962441316,39.15304087441314
성북구,부천시소사구,29,135600,29,1033305,29,544.3956333333333,29,1159.7056166666666,29,2051.7443,29,4675.862068965517,35631.206896551725,35.631206896551724,18.772263218390805,39.98984885057471,70.74980344827586
성북구,부천시오정구,7,28300,7,187241,7,211.51378333333335,7,375.40701666666666,7,414.57413333333335,7,4042.8571428571427,26748.714285714286,26.748714285714286,30.216254761904764,53.62957380952381,59.224876190476195
성북구,부천시원미구,87,394400,87,2910680,87,4767.8912,87,4085.1834333333336,87,6828.46075,87,4533.333333333333,33456.09195402299,33.45609195402299,54.80334712643678,46.956131417624526,78.48805459770115
성북구,부평구,4,18900,4,146263,4,4879.26705,4,135.44006666666667,4,274.96521666666666,4,4725.0,36565.75,36.56575,1219.8167625,33.86001666666667,68.74130416666667
성북구,서구,3,15200,3,123915,3,5283.3072833333335,3,86.48895,3,227.60328333333334,3,5066.666666666667,41305.0,41.305,1761.1024277777778,28.82965,75.86776111111111
성북구,서대문구,1307,4013200,1307,15814919,1307,267442.2452333333,1307,58605.84698333333,1307,49333.407366666666,1307,3070.5432287681715,12100.167559296098,12.100167559296098,204.62298793675083,44.839974738587095,37.74552973731191
성북구,서초구,364,1297300,364,7201113,364,23684.650866666667,364,16228.894883333332,364,21717.98945,364,3564.010989010989,19783.277472527472,19.783277472527473,65.06772216117216,44.584876053113554,59.66480618131868
성북구,성남시분당구,68,325400,68,2520094,68,27378.144466666665,68,3139.1464333333333,68,4366.6494999999995,68,4785.294117647059,37060.205882352944,37.060205882352946,402.6197715686274,46.1639181372549,64.21543382352941
성북구,성남시수정구,17,68600,17,445498,17,321.47811666666666,17,634.3898,17,901.7623333333333,17,4035.294117647059,26205.764705882353,26.205764705882352,18.91047745098039,37.31704705882353,53.0448431372549
성북구,성남시중원구,21,91500,21,652092,21,490.5258333333333,21,994.9465333333333,21,1330.2020833333333,21,4357.142857142857,31052.0,31.052,23.358373015873013,47.378406349206344,63.34295634920635
성북구,성동구,1180,2149300,1180,6690603,1180,60303.14485,1180,46812.35558333333,1180,27608.6067,1180,1821.4406779661017,5670.002542372881,5.670002542372881,51.10436004237288,39.671487782485876,23.3971243220339
성북구,성북구,14374,22166800,14374,40077693,14374,585067.5123833333,14374,553646.5526833333,14374,185417.64666666667,14374,1542.1455405593433,2788.2073883400585,2.7882073883400587,40.70318021311627,38.51722225430174,12.89951625620333
성북구,송파구,570,2051700,570,11477574,570,55741.837700000004,570,22880.267066666667,570,27953.871833333335,570,3599.4736842105262,20136.094736842104,20.136094736842104,97.79269771929825,40.14081941520468,49.04188040935673
성북구,수원시권선구,2,11600,2,104159,2,3240.58305,2,57.25483333333334,2,179.04933333333332,2,5800.0,52079.5,52.0795,1620.291525,28.62741666666667,89.52466666666666
성북구,수원시영통구,2,11400,2,99856,2,3234.194,2,29.275999999999996,2,154.55606666666665,2,5700.0,49928.0,49.928,1617.097,14.637999999999998,77.27803333333333
